1243	YKL023W	XI	+	393363	394197	393363	394197	1	393363,	394197,	0	YKL023W	unk	unk	0,
1244	YEL027W	V	+	100768	101251	100768	101251	1	100768,	101251,	0	CUP5	unk	unk	0,
1245	YDL185W	IV	+	126787	130003	126787	130003	1	126787,	130003,	0	TFP1	unk	unk	0,
1246	YDR057W	IV	+	565925	567554	565925	567554	1	565925,	567554,	0	YOS9	unk	unk	0,
1247	YGR032W	VII	+	548267	553955	548267	553955	1	548267,	553955,	0	GSC2	unk	unk	0,
1248	YBR215W	II	+	653350	655312	653350	655312	2	653350,653447,	653363,655312,	0	HPC2	unk	unk	0,
1249	YDR015C	IV	-	477957	478197	477957	478197	1	477957,	478197,	0	YDR015C	unk	unk	0,
1250	YNL071W	XIV	+	491524	492973	491524	492973	1	491524,	492973,	0	LAT1	unk	unk	0,
1251	YOR063W	XV	+	444687	445851	444687	445851	1	444687,	445851,	0	RPL3	unk	unk	0,
1252	YBR171W	II	+	578358	578979	578358	578979	1	578358,	578979,	0	SEC66	unk	unk	0,
1253	YLR068W	XII	+	271008	271464	271008	271464	1	271008,	271464,	0	FYV7	unk	unk	0,
1254	YER138W-A	V	+	449469	449574	449469	449574	1	449469,	449574,	0	YER138W-A	unk	unk	0,
1255	YLR354C	XII	-	836348	837356	836348	837356	1	836348,	837356,	0	TAL1	unk	unk	0,
1256	YMR247W-A	XIII	+	769281	769425	769281	769425	1	769281,	769425,	0	YMR247W-A	unk	unk	0,
1257	YKL062W	XI	+	322871	324764	322871	324764	1	322871,	324764,	0	MSN4	unk	unk	0,
1258	YER078W-A	V	+	318641	318806	318641	318806	1	318641,	318806,	0	YER078W-A	unk	unk	0,
1259	YDR249C	IV	-	958677	959799	958677	959799	1	958677,	959799,	0	YDR249C	unk	unk	0,
1260	YGL181W	VII	+	157911	159102	157911	159102	1	157911,	159102,	0	GTS1	unk	unk	0,
1261	YLR228C	XII	-	600020	602465	600020	602465	1	600020,	602465,	0	ECM22	unk	unk	0,
1262	YLL048C	XII	-	41278	46264	41278	46264	1	41278,	46264,	0	YBT1	unk	unk	0,
1263	YKL186C	XI	-	92748	93303	92748	93303	1	92748,	93303,	0	MTR2	unk	unk	0,
1264	YNL214W	XIV	+	245617	246217	245617	246217	1	245617,	246217,	0	PEX17	unk	unk	0,
1265	YNL305C	XIV	-	58897	59791	58897	59791	1	58897,	59791,	0	YNL305C	unk	unk	0,
1266	YEL032C-A	V	-	87039	87201	87039	87201	1	87039,	87201,	0	YEL032C-A	unk	unk	0,
1267	YLR103C	XII	-	343989	345942	343989	345942	1	343989,	345942,	0	CDC45	unk	unk	0,
1268	YLR008C	XII	-	165575	166082	165575	166082	1	165575,	166082,	0	PAM18	unk	unk	0,
1269	YCR081C-A	III	-	258411	258648	258411	258648	1	258411,	258648,	0	YCR081C-A	unk	unk	0,
1270	YER067C-A	V	-	292237	292561	292237	292561	1	292237,	292561,	0	YER067C-A	unk	unk	0,
1271	YOL003C	XV	-	321858	322995	321858	322995	1	321858,	322995,	0	PFA4	unk	unk	0,
1272	YJR034W	X	+	496674	497001	496674	497001	1	496674,	497001,	0	PET191	unk	unk	0,
1273	YGR278W	VII	+	1046737	1048471	1046737	1048471	1	1046737,	1048471,	0	CWC22	unk	unk	0,
1274	YGL108C	VII	-	303651	304074	303651	304074	1	303651,	304074,	0	YGL108C	unk	unk	0,
1275	YFR052C-A	VI	-	253415	253721	253415	253721	1	253415,	253721,	0	YFR052C-A	unk	unk	0,
1276	YBR093C	II	-	429541	430945	429541	430945	1	429541,	430945,	0	PHO5	unk	unk	0,
1277	YDR047W	IV	+	551858	552947	551858	552947	1	551858,	552947,	0	HEM12	unk	unk	0,
1278	YFR035C	VI	-	226108	226453	226108	226453	1	226108,	226453,	0	YFR035C	unk	unk	0,
1279	YML015C	XIII	-	241988	243029	241988	243029	1	241988,	243029,	0	TAF11	unk	unk	0,
1280	YLR395C	XII	-	909728	909965	909728	909965	1	909728,	909965,	0	COX8	unk	unk	0,
1281	YDR147W	IV	+	751628	753233	751628	753233	1	751628,	753233,	0	EKI1	unk	unk	0,
1282	tR(CCG)L	XII	+	818608	818680	818680	818680	1	818608,	818680,	0	TRR4	unk	unk	0,
1283	YDR042C	IV	-	540598	541201	540598	541201	1	540598,	541201,	0	YDR042C	unk	unk	0,
1284	YJL014W	X	+	407550	409155	407550	409155	1	407550,	409155,	0	CCT3	unk	unk	0,
1285	YNL250W	XIV	+	175410	179349	175410	179349	1	175410,	179349,	0	RAD50	unk	unk	0,
1286	YPL019C	XVI	-	514508	517016	514508	517016	1	514508,	517016,	0	VTC3	unk	unk	0,
1287	YOL071W	XV	+	196506	196995	196506	196995	1	196506,	196995,	0	EMI5	unk	unk	0,
1288	snR44	XII	+	856708	856919	856919	856919	1	856708,	856919,	0	SNR44	unk	unk	0,
1289	YLR073C	XII	-	281019	281622	281019	281622	1	281019,	281622,	0	RFU1	unk	unk	0,
1290	YOR003W	XV	+	331455	332892	331455	332892	1	331455,	332892,	0	YSP3	unk	unk	0,
1291	YDL114W	IV	+	255603	256530	255603	256530	1	255603,	256530,	0	YDL114W	unk	unk	0,
1292	YHR139C-A	VIII	-	380110	380422	380110	380422	1	380110,	380422,	0	YHR139C-A	unk	unk	0,
1293	YLR289W	XII	+	715090	717028	715090	717028	1	715090,	717028,	0	GUF1	unk	unk	0,
1294	YKR016W	XI	+	469359	470982	469359	470982	1	469359,	470982,	0	FCJ1	unk	unk	0,
1295	YCL021W-A	III	+	83619	83997	83619	83997	1	83619,	83997,	0	YCL021W-A	unk	unk	0,
1296	YJL141C	X	-	147962	150386	147962	150386	1	147962,	150386,	0	YAK1	unk	unk	0,
1297	Q0050	Mito	+	13817	16322	13817	16322	1	13817,	16322,	0	AI1	unk	unk	0,
1298	YLR329W	XII	+	786441	787333	786441	787333	2	786441,786712,	786615,787333,	0	REC102	unk	unk	0,
1299	YPL262W	XVI	+	47335	48802	47335	48802	1	47335,	48802,	0	FUM1	unk	unk	0,
1300	YKL172W	XI	+	125763	127047	125763	127047	1	125763,	127047,	0	EBP2	unk	unk	0,
1301	YNL289W	XIV	+	87896	88736	87896	88736	1	87896,	88736,	0	PCL1	unk	unk	0,
1302	YAL056W	I	+	39259	41902	39259	41902	1	39259,	41902,	0	GPB2	unk	unk	0,
1303	YJL022W	X	+	398102	398411	398102	398411	1	398102,	398411,	0	YJL022W	unk	unk	0,
1304	YGL195W	VII	+	131530	139549	131530	139549	1	131530,	139549,	0	GCN1	unk	unk	0,
1305	YGL256W	VII	+	15158	16307	15158	16307	1	15158,	16307,	0	ADH4	unk	unk	0,
1306	tV(AAC)M2	XIII	-	420586	420660	420660	420660	1	420586,	420660,	0	tV(AAC)M2	unk	unk	0,
1307	YBL023C	II	-	174922	177529	174922	177529	1	174922,	177529,	0	MCM2	unk	unk	0,
1308	YLR159C-A	XII	-	485711	485843	485711	485843	1	485711,	485843,	0	YLR159C-A	unk	unk	0,
1309	YHR028C	VIII	-	164970	167427	164970	167427	1	164970,	167427,	0	DAP2	unk	unk	0,
1310	YBL053W	II	+	119337	119712	119337	119712	1	119337,	119712,	0	YBL053W	unk	unk	0,
1311	YIL057C	IX	-	247898	248393	247898	248393	1	247898,	248393,	0	YIL057C	unk	unk	0,
1312	YPL157W	XVI	+	254812	255760	254812	255760	1	254812,	255760,	0	TGS1	unk	unk	0,
1313	YGR129W	VII	+	750404	751052	750404	751052	1	750404,	751052,	0	SYF2	unk	unk	0,
1314	YBL107W-A	II	+	9267	9372	9267	9372	1	9267,	9372,	0	YBL107W-A	unk	unk	0,
1315	YPR019W	XVI	+	596746	599548	596746	599548	1	596746,	599548,	0	MCM4	unk	unk	0,
1316	tV(AAC)H	VIII	-	85293	85367	85367	85367	1	85293,	85367,	0	tV(AAC)H	unk	unk	0,
1317	YNL167C	XIV	-	319417	321361	319417	321361	1	319417,	321361,	0	SKO1	unk	unk	0,
1318	YKL020C	XI	-	398474	401723	398474	401723	1	398474,	401723,	0	SPT23	unk	unk	0,
1319	YPR089W	XVI	+	713272	715939	713272	715939	1	713272,	715939,	0	YPR089W	unk	unk	0,
1320	YPL015C	XVI	-	525806	526880	525806	526880	1	525806,	526880,	0	HST2	unk	unk	0,
1321	YNL265C	XIV	-	144280	145282	144280	145282	2	144280,145255,	145150,145282,	0	IST1	unk	unk	0,
1322	YLR322W	XII	+	777627	777942	777627	777942	1	777627,	777942,	0	VPS65	unk	unk	0,
1323	YEL030C-A	V	-	94582	94897	94582	94897	1	94582,	94897,	0	YEL030C-A	unk	unk	0,
1324	YPL039W	XVI	+	479221	480172	479221	480172	1	479221,	480172,	0	YPL039W	unk	unk	0,
1325	YKL096W-A	XI	+	258896	259175	258896	259175	1	258896,	259175,	0	CWP2	unk	unk	0,
1326	YGL041C-B	VII	-	418708	418891	418708	418891	1	418708,	418891,	0	YGL041C-B	unk	unk	0,
1327	YHR083W	VIII	+	272628	273618	272628	273618	1	272628,	273618,	0	SAM35	unk	unk	0,
1328	YCL076W	III	+	1391	2135	1391	2135	1	1391,	2135,	0	YCL076W	unk	unk	0,
1329	YNR064C	XIV	-	749136	750009	749136	750009	1	749136,	750009,	0	YNR064C	unk	unk	0,
1330	YHR215W	VIII	+	552098	553502	552098	553502	1	552098,	553502,	0	PHO12	unk	unk	0,
1331	tK(CUU)M	XIII	-	480619	480692	480692	480692	1	480619,	480692,	0	tK(CUU)M	unk	unk	0,
1332	YOL049W	XV	+	238617	240093	238617	240093	1	238617,	240093,	0	GSH2	unk	unk	0,
1333	tT(AGU)B	II	+	266377	266450	266450	266450	1	266377,	266450,	0	tT(AGU)B	unk	unk	0,
1334	YOR363C	XV	-	1020219	1023210	1020219	1023210	1	1020219,	1023210,	0	PIP2	unk	unk	0,
1335	YDR539W	IV	+	1512084	1513596	1512084	1513596	1	1512084,	1513596,	0	FDC1	unk	unk	0,
1336	YNL097W-A	XIV	+	441432	441588	441432	441588	1	441432,	441588,	0	YNL097W-A	unk	unk	0,
1337	YDR398W	IV	+	1267463	1269395	1267463	1269395	1	1267463,	1269395,	0	UTP5	unk	unk	0,
1338	YLR196W	XII	+	543969	545700	543969	545700	1	543969,	545700,	0	PWP1	unk	unk	0,
1339	YGL236C	VII	-	53786	55796	53786	55796	1	53786,	55796,	0	MTO1	unk	unk	0,
1340	YPR149W	XVI	+	829913	830435	829913	830435	1	829913,	830435,	0	NCE102	unk	unk	0,
1341	YKL102C	XI	-	247705	248011	247705	248011	1	247705,	248011,	0	YKL102C	unk	unk	0,
1342	YLR343W	XII	+	816093	817761	816093	817761	1	816093,	817761,	0	GAS2	unk	unk	0,
1343	YDR034C-D	IV	-	514040	519354	514040	519354	2	514040,518061,	518060,519354,	0	YDR034C-D	unk	unk	0,
1344	YML012W	XIII	+	246115	246751	246115	246751	1	246115,	246751,	0	ERV25	unk	unk	0,
1345	YNR010W	XIV	+	643746	644196	643746	644196	1	643746,	644196,	0	CSE2	unk	unk	0,
1346	YLR285W	XII	+	707361	708147	707361	708147	1	707361,	708147,	0	NNT1	unk	unk	0,
1347	YLR078C	XII	-	285736	286560	285736	286560	2	285736,286557,	286468,286560,	0	BOS1	unk	unk	0,
1348	YDR363W	IV	+	1199175	1200546	1199175	1200546	1	1199175,	1200546,	0	ESC2	unk	unk	0,
1349	YKL025C	XI	-	389882	391922	389882	391922	1	389882,	391922,	0	PAN3	unk	unk	0,
1350	YDR002W	IV	+	453042	453648	453042	453648	1	453042,	453648,	0	YRB1	unk	unk	0,
1351	YNL040W	XIV	+	553381	554752	553381	554752	1	553381,	554752,	0	YNL040W	unk	unk	0,
1352	YKL110C	XI	-	228582	229524	228582	229524	1	228582,	229524,	0	KTI12	unk	unk	0,
1353	YMR105W-A	XIII	+	478062	478257	478062	478257	1	478062,	478257,	0	YMR105W-A	unk	unk	0,
1354	YPL074W	XVI	+	415759	418024	415759	418024	1	415759,	418024,	0	YTA6	unk	unk	0,
1355	YPR112C	XVI	-	749253	751917	749253	751917	1	749253,	751917,	0	MRD1	unk	unk	0,
1356	YEL052W	V	+	56570	58100	56570	58100	1	56570,	58100,	0	AFG1	unk	unk	0,
1357	YHR214W-A	VIII	+	543007	543493	543007	543493	1	543007,	543493,	0	YHR214W-A	unk	unk	0,
1358	YGL161C	VII	-	199215	200148	199215	200148	1	199215,	200148,	0	YIP5	unk	unk	0,
1359	YDR524W-C	IV	+	1489395	1489485	1489395	1489485	1	1489395,	1489485,	0	YDR524W-C	unk	unk	0,
1360	YAL019W	I	+	114919	118315	114919	118315	1	114919,	118315,	0	FUN30	unk	unk	0,
1361	YLR390W-A	XII	+	903723	904440	903723	904440	1	903723,	904440,	0	CCW14	unk	unk	0,
1362	tP(UGG)Q	Mito	+	730	802	802	802	1	730,	802,	0	tP(UGG)Q	unk	unk	0,
1363	YIL086C	IX	-	200149	200458	200149	200458	1	200149,	200458,	0	YIL086C	unk	unk	0,
1364	YGL102C	VII	-	311507	311936	311507	311936	1	311507,	311936,	0	YGL102C	unk	unk	0,
1365	YDR168W	IV	+	790325	791846	790325	791846	1	790325,	791846,	0	CDC37	unk	unk	0,
1366	YLR150W	XII	+	440467	441289	440467	441289	1	440467,	441289,	0	STM1	unk	unk	0,
1367	YAL047W-A	I	+	54584	54914	54584	54914	1	54584,	54914,	0	YAL047W-A	unk	unk	0,
1368	YPL134C	XVI	-	298569	299502	298569	299502	1	298569,	299502,	0	ODC1	unk	unk	0,
1369	YPL249C-A	XVI	-	75698	76239	75698	76239	2	75698,76223,	75985,76239,	0	RPL36B	unk	unk	0,
1370	YLR338W	XII	+	804345	805203	804345	805203	1	804345,	805203,	0	OPI9	unk	unk	0,
1371	YBR058C	II	-	353669	356015	353669	356015	1	353669,	356015,	0	UBP14	unk	unk	0,
1372	snR50	XV	+	259489	259579	259579	259579	1	259489,	259579,	0	SNR50	unk	unk	0,
1373	YOL013W-A	XV	+	301047	301239	301047	301239	1	301047,	301239,	0	YOL013W-A	unk	unk	0,
1374	YBR131W	II	+	497156	499271	497156	499271	1	497156,	499271,	0	CCZ1	unk	unk	0,
1375	YIL023C	IX	-	309383	310424	309383	310424	1	309383,	310424,	0	YKE4	unk	unk	0,
1376	YOR132W	XV	+	573175	574831	573175	574831	1	573175,	574831,	0	VPS17	unk	unk	0,
1377	YOL095C	XV	-	139226	141347	139226	141347	1	139226,	141347,	0	HMI1	unk	unk	0,
1378	tD(GUC)L2	XII	+	793917	793989	793989	793989	1	793917,	793989,	0	tD(GUC)L2	unk	unk	0,
1379	tL(UAG)J	X	+	617907	618008	618008	618008	2	617907,617964,	617945,618008,	0	tL(UAG)J	unk	unk	0,
1380	YJL128C	X	-	178092	180099	178092	180099	1	178092,	180099,	0	PBS2	unk	unk	0,
1381	YGR009C	VII	-	509050	511006	509050	511006	1	509050,	511006,	0	SEC9	unk	unk	0,
1382	YPR187W	XVI	+	911252	911796	911252	911796	2	911252,911348,	911272,911796,	0	RPO26	unk	unk	0,
1383	YDR395W	IV	+	1263316	1266151	1263316	1266151	1	1263316,	1266151,	0	SXM1	unk	unk	0,
1384	YLR154W-E	XII	+	455433	455637	455433	455637	1	455433,	455637,	0	YLR154W-E	unk	unk	0,
1385	YJL179W	X	+	88784	89114	88784	89114	1	88784,	89114,	0	PFD1	unk	unk	0,
1386	YIL148W	IX	+	68707	69528	68707	69528	2	68707,69149,	68715,69528,	0	RPL40A	unk	unk	0,
1387	YBR263W	II	+	736258	737731	736258	737731	1	736258,	737731,	0	SHM1	unk	unk	0,
1388	YER016W	V	+	188275	189310	188275	189310	1	188275,	189310,	0	BIM1	unk	unk	0,
1389	YJL195C	X	-	69239	69941	69239	69941	1	69239,	69941,	0	YJL195C	unk	unk	0,
1390	YMR194C-A	XIII	-	652910	653135	652910	653135	1	652910,	653135,	0	YMR194C-A	unk	unk	0,
1391	YNL199C	XIV	-	264926	266531	264926	266531	1	264926,	266531,	0	GCR2	unk	unk	0,
1392	YDL229W	IV	+	44065	45907	44065	45907	1	44065,	45907,	0	SSB1	unk	unk	0,
1393	YOR064C	XV	-	446080	446740	446080	446740	1	446080,	446740,	0	YNG1	unk	unk	0,
1394	YNL191W	XIV	+	280432	281506	280432	281506	1	280432,	281506,	0	DUG3	unk	unk	0,
1395	YLL014W	XII	+	121320	121647	121320	121647	1	121320,	121647,	0	EMC6	unk	unk	0,
1396	YHR056W-A	VIII	+	217407	217842	217407	217842	1	217407,	217842,	0	YHR056W-A	unk	unk	0,
1397	tQ(UUG)D2	IV	-	645150	645222	645222	645222	1	645150,	645222,	0	tQ(UUG)D2	unk	unk	0,
1398	YMR307W	XIII	+	887001	888681	887001	888681	1	887001,	888681,	0	GAS1	unk	unk	0,
1399	YKR102W	XI	+	645993	649503	645993	649503	1	645993,	649503,	0	FLO10	unk	unk	0,
1400	YMR265C	XIII	-	796538	797924	796538	797924	1	796538,	797924,	0	YMR265C	unk	unk	0,
1401	YGR217W	VII	+	924698	930818	924698	930818	1	924698,	930818,	0	CCH1	unk	unk	0,
1402	YKL059C	XI	-	327761	329087	327761	329087	1	327761,	329087,	0	MPE1	unk	unk	0,
1403	YJL056C	X	-	330424	333067	330424	333067	1	330424,	333067,	0	ZAP1	unk	unk	0,
1404	YDL146W	IV	+	192750	194226	192750	194226	1	192750,	194226,	0	LDB17	unk	unk	0,
1405	YCL063W	III	+	17289	18561	17289	18561	1	17289,	18561,	0	VAC17	unk	unk	0,
1406	YLR358C	XII	-	843485	844049	843485	844049	1	843485,	844049,	0	YLR358C	unk	unk	0,
1407	YDL075W	IV	+	322225	322988	322225	322988	2	322225,322703,	322282,322988,	0	RPL31A	unk	unk	0,
1408	YNL105W	XIV	+	424156	424585	424156	424585	1	424156,	424585,	0	RRT16	unk	unk	0,
1409	YDR051C	IV	-	557054	558059	557054	558059	1	557054,	558059,	0	DET1	unk	unk	0,
1410	YML040W	XIII	+	196627	197950	196627	197950	1	196627,	197950,	0	YML040W	unk	unk	0,
1411	tK(CUU)P	XVI	+	582058	582131	582131	582131	1	582058,	582131,	0	tK(CUU)P	unk	unk	0,
1412	YLR009W	XII	+	166535	167135	166535	167135	1	166535,	167135,	0	RLP24	unk	unk	0,
1413	YLR216C	XII	-	572097	573213	572097	573213	1	572097,	573213,	0	CPR6	unk	unk	0,
1414	YBR242W	II	+	704664	705381	704664	705381	1	704664,	705381,	0	YBR242W	unk	unk	0,
1415	YDL209C	IV	-	86207	87227	86207	87227	1	86207,	87227,	0	CWC2	unk	unk	0,
1416	YPR135W	XVI	+	799229	802013	799229	802013	1	799229,	802013,	0	CTF4	unk	unk	0,
1417	YDR513W	IV	+	1471009	1471441	1471009	1471441	1	1471009,	1471441,	0	GRX2	unk	unk	0,
1418	YLL052C	XII	-	35910	36360	35910	36360	1	35910,	36360,	0	AQY2	unk	unk	0,
1419	YDR523C	IV	-	1485558	1487031	1485558	1487031	1	1485558,	1487031,	0	SPS1	unk	unk	0,
1420	tL(UAA)B1	II	+	9582	9666	9666	9666	1	9582,	9666,	0	tL(UAA)B1	unk	unk	0,
1421	YLR301W	XII	+	730826	731561	730826	731561	1	730826,	731561,	0	YLR301W	unk	unk	0,
1422	YKL068W-A	XI	+	308849	309086	308849	309086	1	308849,	309086,	0	YKL068W-A	unk	unk	0,
1423	YDL221W	IV	+	62011	62563	62011	62563	1	62011,	62563,	0	YDL221W	unk	unk	0,
1424	YJL071W	X	+	306125	307850	306125	307850	1	306125,	307850,	0	ARG2	unk	unk	0,
1425	YPL203W	XVI	+	166254	167397	166254	167397	1	166254,	167397,	0	TPK2	unk	unk	0,
1426	YOR231C-A	XV	-	773163	773364	773163	773364	1	773163,	773364,	0	YOR231C-A	unk	unk	0,
1427	YNR031C	XIV	-	680696	685436	680696	685436	1	680696,	685436,	0	SSK2	unk	unk	0,
1428	YIR030C	IX	-	412032	412767	412032	412767	1	412032,	412767,	0	DCG1	unk	unk	0,
1429	YPL063W	XVI	+	429935	431366	429935	431366	1	429935,	431366,	0	TIM50	unk	unk	0,
1430	YOR343W-B	XV	+	970574	975888	970574	975888	2	970574,971869,	971868,975888,	0	YOR343W-B	unk	unk	0,
1431	YML114C	XIII	-	42042	43575	42042	43575	1	42042,	43575,	0	TAF8	unk	unk	0,
1432	YPR121W	XVI	+	778578	780297	778578	780297	1	778578,	780297,	0	THI22	unk	unk	0,
1433	YPL230W	XVI	+	115311	116487	115311	116487	1	115311,	116487,	0	USV1	unk	unk	0,
1434	YPR071W	XVI	+	688168	688804	688168	688804	1	688168,	688804,	0	YPR071W	unk	unk	0,
1435	YOR016C	XV	-	360460	361084	360460	361084	1	360460,	361084,	0	ERP4	unk	unk	0,
1436	YGL213C	VII	-	90057	91251	90057	91251	1	90057,	91251,	0	SKI8	unk	unk	0,
1437	YOR372C	XV	-	1034804	1036469	1034804	1036469	1	1034804,	1036469,	0	NDD1	unk	unk	0,
1438	YMR234W	XIII	+	740264	741311	740264	741311	1	740264,	741311,	0	RNH1	unk	unk	0,
1439	YOR073W-A	XV	+	467391	467625	467391	467625	1	467391,	467625,	0	YOR073W-A	unk	unk	0,
1440	YBR278W	II	+	760289	760895	760289	760895	1	760289,	760895,	0	DPB3	unk	unk	0,
1441	YBL054W	II	+	117591	119169	117591	119169	1	117591,	119169,	0	TOD6	unk	unk	0,
1442	YER088C	V	-	333171	335184	333171	335184	1	333171,	335184,	0	DOT6	unk	unk	0,
1443	YOR278W	XV	+	842815	843643	842815	843643	1	842815,	843643,	0	HEM4	unk	unk	0,
1444	YLR239C	XII	-	616333	617320	616333	617320	1	616333,	617320,	0	LIP2	unk	unk	0,
1445	YBR208C	II	-	636697	642205	636697	642205	1	636697,	642205,	0	DUR1,2	unk	unk	0,
1446	YDL191W	IV	+	117664	118518	117664	118518	2	117664,118158,	117667,118518,	0	RPL35A	unk	unk	0,
1447	YML118W	XIII	+	32333	33851	32333	33851	1	32333,	33851,	0	NGL3	unk	unk	0,
1448	YJL158C	X	-	122260	122944	122260	122944	1	122260,	122944,	0	CIS3	unk	unk	0,
1449	YJL080C	X	-	285551	289220	285551	289220	1	285551,	289220,	0	SCP160	unk	unk	0,
1450	YKL203C	XI	-	55935	63360	55935	63360	1	55935,	63360,	0	TOR2	unk	unk	0,
1451	YFL032W	VI	+	74869	75190	74869	75190	1	74869,	75190,	0	YFL032W	unk	unk	0,
1452	tT(AGU)J	X	-	59099	59172	59172	59172	1	59099,	59172,	0	tT(AGU)J	unk	unk	0,
1453	YGL176C	VII	-	171420	173085	171420	173085	1	171420,	173085,	0	YGL176C	unk	unk	0,
1454	YDR149C	IV	-	755552	756260	755552	756260	1	755552,	756260,	0	YDR149C	unk	unk	0,
1455	YMR185W	XIII	+	629023	631969	629023	631969	1	629023,	631969,	0	YMR185W	unk	unk	0,
1456	YBL075C	II	-	84496	86446	84496	86446	1	84496,	86446,	0	SSA3	unk	unk	0,
1457	YNL213C	XIV	-	246460	247105	246460	247105	1	246460,	247105,	0	RRG9	unk	unk	0,
1458	YLL039C	XII	-	64060	65206	64060	65206	1	64060,	65206,	0	UBI4	unk	unk	0,
1459	YPL165C	XVI	-	237954	239076	237954	239076	1	237954,	239076,	0	SET6	unk	unk	0,
1460	YLR190W	XII	+	535215	536691	535215	536691	1	535215,	536691,	0	MMR1	unk	unk	0,
1461	YER123W	V	+	404808	406383	404808	406383	1	404808,	406383,	0	YCK3	unk	unk	0,
1462	YLR026C	XII	-	195450	196473	195450	196473	1	195450,	196473,	0	SED5	unk	unk	0,
1463	YER047C	V	-	243808	246502	243808	246502	1	243808,	246502,	0	SAP1	unk	unk	0,
1464	YKL048C	XI	-	346857	348780	346857	348780	1	346857,	348780,	0	ELM1	unk	unk	0,
1465	YJR031C	X	-	486577	490804	486577	490804	1	486577,	490804,	0	GEA1	unk	unk	0,
1466	YJL221C	X	-	16766	18536	16766	18536	1	16766,	18536,	0	FSP2	unk	unk	0,
1467	YDR182W-A	IV	+	829148	829352	829148	829352	1	829148,	829352,	0	YDR182W-A	unk	unk	0,
1468	YKL053C-A	XI	-	338825	339086	338825	339086	1	338825,	339086,	0	MDM35	unk	unk	0,
1469	YFR012W	VI	+	167880	168489	167880	168489	1	167880,	168489,	0	YFR012W	unk	unk	0,
1470	YGL142C	VII	-	236273	238124	236273	238124	1	236273,	238124,	0	GPI10	unk	unk	0,
1471	YKL192C	XI	-	80164	80542	80164	80542	1	80164,	80542,	0	ACP1	unk	unk	0,
1472	YBR204C	II	-	632248	633376	632248	633376	1	632248,	633376,	0	YBR204C	unk	unk	0,
1473	YLR283W	XII	+	705187	706132	705187	706132	1	705187,	706132,	0	YLR283W	unk	unk	0,
1474	tI(UAU)L	XII	-	605301	605434	605434	605434	2	605301,605397,	605337,605434,	0	tI(UAU)L	unk	unk	0,
1475	YHR166C	VIII	-	437171	439052	437171	439052	1	437171,	439052,	0	CDC23	unk	unk	0,
1476	YDR061W	IV	+	574161	575781	574161	575781	1	574161,	575781,	0	YDR061W	unk	unk	0,
1477	YDR296W	IV	+	1055208	1055889	1055208	1055889	1	1055208,	1055889,	0	MHR1	unk	unk	0,
1478	YHR199C-A	VIII	-	498570	498859	498570	498859	2	498570,498786,	498719,498859,	0	NBL1	unk	unk	0,
1479	YDR264C	IV	-	996025	998320	996025	998320	1	996025,	998320,	0	AKR1	unk	unk	0,
1480	YBR221C	II	-	665147	666248	665147	666248	1	665147,	666248,	0	PDB1	unk	unk	0,
1481	tW(CCA)P	XVI	-	56168	56274	56274	56274	2	56168,56238,	56204,56274,	0	tW(CCA)P	unk	unk	0,
1482	YNL018C	XIV	-	599937	601776	599937	601776	1	599937,	601776,	0	YNL018C	unk	unk	0,
1483	YLR466C-B	XII	-	1071591	1071708	1071591	1071708	1	1071591,	1071708,	0	YLR466C-B	unk	unk	0,
1484	YIL108W	IX	+	160883	162974	160883	162974	1	160883,	162974,	0	YIL108W	unk	unk	0,
1485	YJR019C	X	-	467223	468273	467223	468273	1	467223,	468273,	0	TES1	unk	unk	0,
1486	YER063W	V	+	281707	282364	281707	282364	1	281707,	282364,	0	THO1	unk	unk	0,
1487	YML122C	XIII	-	26038	26419	26038	26419	1	26038,	26419,	0	YML122C	unk	unk	0,
1488	YLR357W	XII	+	841329	843999	841329	843999	1	841329,	843999,	0	RSC2	unk	unk	0,
1489	YBR031W	II	+	300165	301254	300165	301254	1	300165,	301254,	0	RPL4A	unk	unk	0,
1490	YBL104C	II	-	18176	21293	18176	21293	1	18176,	21293,	0	YBL104C	unk	unk	0,
1491	YPL050C	XVI	-	460775	461963	460775	461963	1	460775,	461963,	0	MNN9	unk	unk	0,
1492	tQ(CUG)M	XIII	-	808244	808316	808316	808316	1	808244,	808316,	0	CDC65	unk	unk	0,
1493	YGL160W	VII	+	200566	202279	200566	202279	1	200566,	202279,	0	AIM14	unk	unk	0,
1494	YGR202C	VII	-	903478	904753	903478	904753	1	903478,	904753,	0	PCT1	unk	unk	0,
1495	YCR095W-A	III	+	289635	289794	289635	289794	1	289635,	289794,	0	YCR095W-A	unk	unk	0,
1496	YDL100C	IV	-	282111	283176	282111	283176	1	282111,	283176,	0	GET3	unk	unk	0,
1497	YPL069C	XVI	-	422881	423889	422881	423889	1	422881,	423889,	0	BTS1	unk	unk	0,
1498	YNL130C	XIV	-	379559	380833	379559	380833	2	379559,380783,	380691,380833,	0	CPT1	unk	unk	0,
1499	YDR335W	IV	+	1141162	1144837	1141162	1144837	1	1141162,	1144837,	0	MSN5	unk	unk	0,
1500	YPL044C	XVI	-	469922	470471	469922	470471	1	469922,	470471,	0	YPL044C	unk	unk	0,
1501	YHL036W	VIII	+	26238	27879	26238	27879	1	26238,	27879,	0	MUP3	unk	unk	0,
1502	YBR041W	II	+	318265	320275	318265	320275	1	318265,	320275,	0	FAT1	unk	unk	0,
