FMP37	YGL080W	VII	+	358638	359031	358638	359031	1	358638,	359031,
SKY1	YMR216C	XIII	-	698809	701038	698809	701038	1	698809,	701038,
HTA1	YDR225W	IV	+	915526	915925	915526	915925	1	915526,	915925,
MET22	YOL064C	XV	-	206102	207176	206102	207176	1	206102,	207176,
YNR062C	YNR062C	XIV	-	744360	745344	744360	745344	1	744360,	745344,
YHL026C	YHL026C	VIII	-	53216	54164	53216	54164	1	53216,	54164,
NMA1	YLR328W	XII	+	784912	786118	784912	786118	1	784912,	786118,
TSA1	YML028W	XIII	+	220137	220728	220137	220728	1	220137,	220728,
PFK2	YMR205C	XIII	-	671885	674765	671885	674765	1	671885,	674765,
RTC1	YOL138C	XV	-	61324	65350	61324	65350	1	61324,	65350,
STF1	YDL130W-A	IV	+	229170	229431	229170	229431	1	229170,	229431,
COX23	YHR116W	VIII	+	341667	342123	341667	342123	1	341667,	342123,
RPO31	YOR116C	XV	-	539763	544146	539763	544146	1	539763,	544146,
GRS1	YBR121C	II	-	481357	483361	481357	483361	1	481357,	483361,
YCR016W	YCR016W	III	+	143631	144504	143631	144504	1	143631,	144504,
tG(GCC)J2	tG(GCC)J2	X	+	531819	531890			1	531819,	531890,
YJL147C	YJL147C	X	-	141414	142563	141414	142563	1	141414,	142563,
LCD1	YDR499W	IV	+	1447822	1450066	1447822	1450066	1	1447822,	1450066,
YCF1	YDR135C	IV	-	723001	727549	723001	727549	1	723001,	727549,
PNG1	YPL096W	XVI	+	366923	368015	366923	368015	1	366923,	368015,
YML012C-A	YML012C-A	XIII	-	245536	245914	245536	245914	1	245536,	245914,
NCL1	YBL024W	II	+	172536	174591	172536	174591	1	172536,	174591,
YOR034C-A	YOR034C-A	XV	-	397425	397668	397425	397668	1	397425,	397668,
tC(GCA)P1	tC(GCA)P1	XVI	-	435889	435961			1	435889,	435961,
HAP5	YOR358W	XV	+	1010158	1010887	1010158	1010887	1	1010158,	1010887,
PCL9	YDL179W	IV	+	138291	139206	138291	139206	1	138291,	139206,
YOR376W	YOR376W	XV	+	1043188	1043557	1043188	1043557	1	1043188,	1043557,
MAS1	YLR163C	XII	-	491867	493256	491867	493256	1	491867,	493256,
YCL023C	YCL023C	III	-	78948	79296	78948	79296	1	78948,	79296,
PYK2	YOR347C	XV	-	984938	986459	984938	986459	1	984938,	986459,
URA10	YMR271C	XIII	-	806863	807547	806863	807547	1	806863,	807547,
YOL162W	YOL162W	XV	+	10117	10765	10117	10765	1	10117,	10765,
RPL13B	YMR142C	XIII	-	550204	551206	550204	551206	2	550204,551202,	550800,551206,
APJ1	YNL077W	XIV	+	481392	482979	481392	482979	1	481392,	482979,
SAE2	YGL175C	VII	-	173290	174328	173290	174328	1	173290,	174328,
YJR124C	YJR124C	X	-	652881	654228	652881	654228	1	652881,	654228,
PRS4	YBL068W	II	+	92411	93395	92411	93395	1	92411,	93395,
AAD16	YFL057C	VI	-	14304	14763	14304	14763	1	14304,	14763,
PLB2	YMR006C	XIII	-	277560	279681	277560	279681	1	277560,	279681,
CNM67	YNL225C	XIV	-	222724	224470	222724	224470	1	222724,	224470,
YLL066C	YLL066C	XII	-	6119	9836	6119	9836	2	6119,9549,	9450,9836,
COG8	YML071C	XIII	-	129748	131572	129748	131572	1	129748,	131572,
APM4	YOL062C	XV	-	210519	211995	210519	211995	1	210519,	211995,
YCR018C-A	YCR018C-A	III	-	151605	151860	151605	151860	1	151605,	151860,
SGO1	YOR073W	XV	+	464772	466545	464772	466545	1	464772,	466545,
SSP120	YLR250W	XII	+	640318	641023	640318	641023	1	640318,	641023,
ASM4	YDL088C	IV	-	298416	300003	298416	300003	1	298416,	300003,
LYS9	YNR050C	XIV	-	714050	715391	714050	715391	1	714050,	715391,
MIS1	YBR084W	II	+	411047	413975	411047	413975	1	411047,	413975,
DIG1	YPL049C	XVI	-	462477	463836	462477	463836	1	462477,	463836,
BNA5	YLR231C	XII	-	605759	607121	605759	607121	1	605759,	607121,
YLR269C	YLR269C	XII	-	680867	681218	680867	681218	1	680867,	681218,
YER165C-A	YER165C-A	V	-	512621	512978	512621	512978	1	512621,	512978,
HMRA1	YCR097W	III	+	293831	294318	293831	294318	3	293831,293990,294288,	293936,294236,294318,
MUS81	YDR386W	IV	+	1246076	1247975	1246076	1247975	1	1246076,	1247975,
HRT1	YOL133W	XV	+	70324	70690	70324	70690	1	70324,	70690,
POP4	YBR257W	II	+	728879	729719	728879	729719	1	728879,	729719,
RCO1	YMR075W	XIII	+	413980	416035	413980	416035	1	413980,	416035,
CSM3	YMR048W	XIII	+	366979	367933	366979	367933	1	366979,	367933,
YNR075C-A	YNR075C-A	XIV	-	781511	781604	781511	781604	1	781511,	781604,
TRF5	YNL299W	XIV	+	66516	68445	66516	68445	1	66516,	68445,
YPK1	YKL126W	XI	+	205350	207393	205350	207393	1	205350,	207393,
CST26	YBR042C	II	-	320415	321609	320415	321609	1	320415,	321609,
SLC1	YDL052C	IV	-	362671	363583	362671	363583	1	362671,	363583,
YGR139W	YGR139W	VII	+	765730	766069	765730	766069	1	765730,	766069,
REF2	YDR195W	IV	+	848596	850198	848596	850198	1	848596,	850198,
YKL222C	YKL222C	XI	-	3503	5621	3503	5621	1	3503,	5621,
MET12	YPL023C	XVI	-	504336	506310	504336	506310	1	504336,	506310,
SAN1	YDR143C	IV	-	742039	743872	742039	743872	1	742039,	743872,
MET18	YIL128W	IX	+	113805	116904	113805	116904	1	113805,	116904,
VPH2	YKL119C	XI	-	218213	218861	218213	218861	1	218213,	218861,
DOC1	YGL240W	VII	+	48612	49365	48612	49365	1	48612,	49365,
CAB3	YKL088W	XI	+	274926	276642	274926	276642	1	274926,	276642,
RPI1	YIL119C	IX	-	136650	137874	136650	137874	1	136650,	137874,
NTG2	YOL043C	XV	-	248390	249533	248390	249533	1	248390,	249533,
DNL4	YOR005C	XV	-	334509	337344	334509	337344	1	334509,	337344,
SBH1	YER087C-B	V	-	332577	332826	332577	332826	1	332577,	332826,
YLR345W	YLR345W	XII	+	820510	822040	820510	822040	1	820510,	822040,
SGT2	YOR007C	XV	-	338938	339979	338938	339979	1	338938,	339979,
FRE6	YLL051C	XII	-	37331	39470	37331	39470	1	37331,	39470,
TFA1	YKL028W	XI	+	385400	386849	385400	386849	1	385400,	386849,
ECM23	YPL021W	XVI	+	511098	511662	511098	511662	1	511098,	511662,
tR(ACG)E	tR(ACG)E	V	-	492346	492419			1	492346,	492419,
SFL1	YOR140W	XV	+	586981	589282	586981	589282	1	586981,	589282,
YCL019W	YCL019W	III	+	85101	90415	85101	90415	2	85101,86392,	86391,90415,
CIN8	YEL061C	V	-	36534	39537	36534	39537	1	36534,	39537,
YOR333C	YOR333C	XV	-	944537	944954	944537	944954	1	944537,	944954,
tL(UAA)B2	tL(UAA)B2	II	+	347600	347684			1	347600,	347684,
SNF5	YBR289W	II	+	779662	782380	779662	782380	1	779662,	782380,
HIR2	YOR038C	XV	-	402760	405388	402760	405388	1	402760,	405388,
TOK1	YJL093C	X	-	254730	256806	254730	256806	1	254730,	256806,
tD(GUC)G2	tD(GUC)G2	VII	-	544580	544652			1	544580,	544652,
YBR141C	YBR141C	II	-	527018	528032	527018	528032	1	527018,	528032,
BUD20	YLR074C	XII	-	281956	282457	281956	282457	1	281956,	282457,
FMP23	YBR047W	II	+	331830	332358	331830	332358	1	331830,	332358,
YER107W-A	YER107W-A	V	+	374389	374710	374389	374710	1	374389,	374710,
YNL193W	YNL193W	XIV	+	274368	276045	274368	276045	1	274368,	276045,
CAB4	YGR277C	VII	-	1045650	1046568	1045650	1046568	1	1045650,	1046568,
SNR51	snR51	XVI	-	718697	718804			1	718697,	718804,
tE(UUC)G3	tE(UUC)G3	VII	+	541853	541925			1	541853,	541925,
ZRT2	YLR130C	XII	-	402794	404063	402794	404063	1	402794,	404063,
FAR3	YMR052W	XIII	+	379584	380199	379584	380199	1	379584,	380199,
ATG3	YNR007C	XIV	-	639184	640117	639184	640117	1	639184,	640117,
MRPL37	YBR268W	II	+	741293	741611	741293	741611	1	741293,	741611,
YKL070W	YKL070W	XI	+	305854	306364	305854	306364	1	305854,	306364,
YPR170W-B	YPR170W-B	XVI	+	883234	883591	883234	883591	2	883234,883482,	883383,883591,
YKL145W-A	YKL145W-A	XI	+	174962	175055	174962	175055	1	174962,	175055,
PKP2	YGL059W	VII	+	392227	393703	392227	393703	1	392227,	393703,
NUP82	YJL061W	X	+	320009	322151	320009	322151	1	320009,	322151,
OSH2	YDL019C	IV	-	417660	421512	417660	421512	1	417660,	421512,
MPM1	YJL066C	X	-	314107	314866	314107	314866	1	314107,	314866,
CBF5	YLR175W	XII	+	506135	507587	506135	507587	1	506135,	507587,
YOR283W	YOR283W	XV	+	847451	848144	847451	848144	1	847451,	848144,
YMR052C-A	YMR052C-A	XIII	-	380067	380433	380067	380433	1	380067,	380433,
SNR62	snR62	XV	-	409764	409864			1	409764,	409864,
MMP1	YLL061W	XII	+	17955	19707	17955	19707	1	17955,	19707,
YOR053W	YOR053W	XV	+	427818	428160	427818	428160	1	427818,	428160,
YJR054W	YJR054W	X	+	536047	537541	536047	537541	1	536047,	537541,
CYB5	YNL111C	XIV	-	416941	417304	416941	417304	1	416941,	417304,
SOL1	YNR034W	XIV	+	690323	691289	690323	691289	1	690323,	691289,
BNA2	YJR078W	X	+	578851	580213	578851	580213	1	578851,	580213,
YER084W-A	YER084W-A	V	+	327593	328106	327593	328106	1	327593,	328106,
TAN1	YGL232W	VII	+	62074	63002	62074	63002	2	62074,62189,	62131,63002,
EMP46	YLR080W	XII	+	287916	289251	287916	289251	1	287916,	289251,
YHL005C	YHL005C	VIII	-	98823	99216	98823	99216	1	98823,	99216,
RPN8	YOR261C	XV	-	815914	816931	815914	816931	1	815914,	816931,
IKI3	YLR384C	XII	-	888850	892900	888850	892900	1	888850,	892900,
YDR029W	YDR029W	IV	+	501097	501412	501097	501412	1	501097,	501412,
IRC9	YJL142C	X	-	147814	148207	147814	148207	1	147814,	148207,
CTI6	YPL181W	XVI	+	203419	204940	203419	204940	1	203419,	204940,
WSS1	YHR134W	VIII	+	371751	372561	371751	372561	1	371751,	372561,
YNL043C	YNL043C	XIV	-	545590	545911	545590	545911	1	545590,	545911,
FAL1	YDR021W	IV	+	486801	488001	486801	488001	1	486801,	488001,
tE(UUC)L	tE(UUC)L	XII	+	797177	797249			1	797177,	797249,
MMM1	YLL006W	XII	+	136584	137865	136584	137865	1	136584,	137865,
MDS3	YGL197W	VII	+	124702	129166	124702	129166	1	124702,	129166,
YEF3	YLR249W	XII	+	636781	639916	636781	639916	1	636781,	639916,
GCD6	YDR211W	IV	+	884724	886863	884724	886863	1	884724,	886863,
CDC40	YDR364C	IV	-	1202835	1204203	1202835	1204203	1	1202835,	1204203,
MGT1	YDL200C	IV	-	100501	101068	100501	101068	1	100501,	101068,
MNN1	YER001W	V	+	153518	155807	153518	155807	1	153518,	155807,
BSC6	YOL137W	XV	+	65620	67114	65620	67114	1	65620,	67114,
IRC4	YDR540C	IV	-	1517120	1517660	1517120	1517660	1	1517120,	1517660,
SGF73	YGL066W	VII	+	377611	379585	377611	379585	1	377611,	379585,
YOR097C	YOR097C	XV	-	506978	507506	506978	507506	1	506978,	507506,
Q0143	Q0143	Mito	+	51276	51429	51276	51429	1	51276,	51429,
YOR072W-B	YOR072W-B	XV	+	464470	464632	464470	464632	1	464470,	464632,
tS(AGA)G	tS(AGA)G	VII	-	561665	561747			1	561665,	561747,
YOL107W	YOL107W	XV	+	112101	113130	112101	113130	1	112101,	113130,
PRT1	YOR361C	XV	-	1015358	1017650	1015358	1017650	1	1015358,	1017650,
RSR1	YGR152C	VII	-	794678	795497	794678	795497	1	794678,	795497,
AIM25	YJR100C	X	-	616339	617323	616339	617323	1	616339,	617323,
ARN2	YHL047C	VIII	-	8297	10211	8297	10211	1	8297,	10211,
YMR141W-A	YMR141W-A	XIII	+	550909	551134	550909	551134	1	550909,	551134,
ITC1	YGL133W	VII	+	257711	261506	257711	261506	1	257711,	261506,
UGA2	YBR006W	II	+	247011	248505	247011	248505	1	247011,	248505,
YOR022C	YOR022C	XV	-	373709	375857	373709	375857	1	373709,	375857,
MBP1	YDL056W	IV	+	352876	355378	352876	355378	1	352876,	355378,
YNL320W	YNL320W	XIV	+	37698	38553	37698	38553	1	37698,	38553,
MRPL22	YNL177C	XIV	-	303687	304617	303687	304617	1	303687,	304617,
AVL9	YLR114C	XII	-	374944	377239	374944	377239	1	374944,	377239,
TDP1	YBR223C	II	-	668657	670292	668657	670292	1	668657,	670292,
SOG2	YOR353C	XV	-	998449	1000825	998449	1000825	1	998449,	1000825,
KIN4	YOR233W	XV	+	775846	778249	775846	778249	1	775846,	778249,
YLR290C	YLR290C	XII	-	717146	717980	717146	717980	1	717146,	717980,
OCA1	YNL099C	XIV	-	438568	439285	438568	439285	1	438568,	439285,
PTC3	YBL056W	II	+	113764	115171	113764	115171	1	113764,	115171,
SSS1	YDR086C	IV	-	616925	617168	616925	617168	1	616925,	617168,
EDE1	YBL047C	II	-	127897	132043	127897	132043	1	127897,	132043,
HSX1	tR(CCU)J	X	+	538546	538618			1	538546,	538618,
YBR190W	YBR190W	II	+	605960	606272	605960	606272	1	605960,	606272,
RPS17B	YDR447C	IV	-	1354821	1355546	1354821	1355546	2	1354821,1355543,	1355229,1355546,
TRM3	YDL112W	IV	+	258914	263225	258914	263225	1	258914,	263225,
FPR1	YNL135C	XIV	-	371883	372228	371883	372228	1	371883,	372228,
MDM36	YPR083W	XVI	+	704851	706591	704851	706591	1	704851,	706591,
HXT9	YJL219W	X	+	19496	21200	19496	21200	1	19496,	21200,
HIS2	YFR025C	VI	-	203730	204738	203730	204738	1	203730,	204738,
NDE1	YMR145C	XIII	-	554791	556474	554791	556474	1	554791,	556474,
SEC21	YNL287W	XIV	+	91993	94801	91993	94801	1	91993,	94801,
YPR160C-A	YPR160C-A	XVI	-	862572	862857	862572	862857	1	862572,	862857,
YPR092W	YPR092W	XVI	+	718376	718682	718376	718682	1	718376,	718682,
BDF1	YLR399C	XII	-	919535	921596	919535	921596	1	919535,	921596,
HFM1	YGL251C	VII	-	27920	31636	27920	31636	2	27920,31578,	31426,31636,
URB2	YJR041C	X	-	510230	513755	510230	513755	1	510230,	513755,
GEP3	YOR205C	XV	-	725564	727235	725564	727235	1	725564,	727235,
BIO4	YNR057C	XIV	-	733356	734070	733356	734070	1	733356,	734070,
CDC11	YJR076C	X	-	575345	576593	575345	576593	1	575345,	576593,
MTF2	YDL044C	IV	-	373963	375286	373963	375286	1	373963,	375286,
SIP2	YGL208W	VII	+	97341	98589	97341	98589	1	97341,	98589,
YMR196W	YMR196W	XIII	+	655074	658341	655074	658341	1	655074,	658341,
FIG4	YNL325C	XIV	-	28737	31377	28737	31377	1	28737,	31377,
SFH5	YJL145W	X	+	145155	146040	145155	146040	1	145155,	146040,
RAD34	YDR314C	IV	-	1090430	1092509	1090430	1092509	1	1090430,	1092509,
YSW1	YBR148W	II	+	537869	539699	537869	539699	1	537869,	539699,
YOR192C-C	YOR192C-C	XV	-	703988	704225	703988	704225	1	703988,	704225,
TDH3	YGR192C	VII	-	882816	883815	882816	883815	1	882816,	883815,
tC(GCA)B	tC(GCA)B	II	-	643001	643073			1	643001,	643073,
BDF2	YDL070W	IV	+	331024	332941	331024	332941	1	331024,	332941,
SAM1	YLR180W	XII	+	515263	516412	515263	516412	1	515263,	516412,
COX16	YJL003W	X	+	432636	432993	432636	432993	1	432636,	432993,
YJL120W	YJL120W	X	+	191019	191343	191019	191343	1	191019,	191343,
KAP104	YBR017C	II	-	270946	273703	270946	273703	1	270946,	273703,
YPR078C	YPR078C	XVI	-	697143	698262	697143	698262	1	697143,	698262,
CPR7	YJR032W	X	+	491072	492254	491072	492254	1	491072,	492254,
ASP1	YDR321W	IV	+	1108699	1109845	1108699	1109845	1	1108699,	1109845,
MRM2	YGL136C	VII	-	252901	253864	252901	253864	1	252901,	253864,
YDL129W	YDL129W	IV	+	231023	231899	231023	231899	1	231023,	231899,
BSP1	YPR171W	XVI	+	883823	885554	883823	885554	1	883823,	885554,
PSR2	YLR019W	XII	+	180286	181480	180286	181480	1	180286,	181480,
YAL037C-B	YAL037C-B	I	-	72326	73301	72326	73301	1	72326,	73301,
ILV5	YLR355C	XII	-	838064	839252	838064	839252	1	838064,	839252,
YMR317W	YMR317W	XIII	+	907361	910784	907361	910784	1	907361,	910784,
SUV3	YPL029W	XVI	+	495503	497717	495503	497717	1	495503,	497717,
YHR071C-A	YHR071C-A	VIII	-	238911	239232	238911	239232	1	238911,	239232,
ADH2	YMR303C	XIII	-	873289	874336	873289	874336	1	873289,	874336,
CAD1	YDR423C	IV	-	1318038	1319268	1318038	1319268	1	1318038,	1319268,
PZF1	YPR186C	XVI	-	909728	911018	909728	911018	1	909728,	911018,
OM14	YBR230C	II	-	679543	680045	679543	680045	2	679543,680034,	679937,680045,
YGR296C-B	YGR296C-B	VII	-	1089752	1090235	1089752	1090235	1	1089752,	1090235,
tV(AAC)G2	tV(AAC)G2	VII	+	823486	823560			1	823486,	823560,
YJR149W	YJR149W	X	+	707149	708364	707149	708364	1	707149,	708364,
TAZ1	YPR140W	XVI	+	814386	815532	814386	815532	1	814386,	815532,
YPR1	YDR368W	IV	+	1213896	1214835	1213896	1214835	1	1213896,	1214835,
NAP1	YKR048C	XI	-	525028	526282	525028	526282	1	525028,	526282,
YKL036C	YKL036C	XI	-	369170	369563	369170	369563	1	369170,	369563,
RPB2	YOR151C	XV	-	612997	616672	612997	616672	1	612997,	616672,
YLR173W	YLR173W	XII	+	502422	504249	502422	504249	1	502422,	504249,
SFK1	YKL051W	XI	+	340955	342017	340955	342017	1	340955,	342017,
MNN11	YJL183W	X	+	84065	85334	84065	85334	1	84065,	85334,
MIP6	YHR015W	VIII	+	134546	136526	134546	136526	1	134546,	136526,
YNL115C	YNL115C	XIV	-	410120	412055	410120	412055	1	410120,	412055,
PUS9	YDL036C	IV	-	387510	388899	387510	388899	1	387510,	388899,
RPN13	YLR421C	XII	-	965086	965557	965086	965557	1	965086,	965557,
UBC5	YDR059C	IV	-	569232	569769	569232	569769	2	569232,569722,	569632,569769,
YNL247W	YNL247W	XIV	+	182875	185179	182875	185179	1	182875,	185179,
YLR123C	YLR123C	XII	-	391078	391408	391078	391408	1	391078,	391408,
PMD1	YER132C	V	-	425183	430445	425183	430445	1	425183,	430445,
YOR345C	YOR345C	XV	-	981808	982159	981808	982159	1	981808,	982159,
REV3	YPL167C	XVI	-	232591	237106	232591	237106	1	232591,	237106,
YNR065C	YNR065C	XIV	-	750350	753701	750350	753701	1	750350,	753701,
ENT4	YLL038C	XII	-	65773	66517	65773	66517	1	65773,	66517,
UIP4	YPL186C	XVI	-	194510	195425	194510	195425	1	194510,	195425,
PKH3	YDR466W	IV	+	1395113	1397810	1395113	1397810	1	1395113,	1397810,
GAT4	YIR013C	IX	-	380015	380381	380015	380381	1	380015,	380381,
PRE4	YFR050C	VI	-	249052	249853	249052	249853	1	249052,	249853,
CUS1	YMR240C	XIII	-	749928	751239	749928	751239	1	749928,	751239,
tH(GUG)M	tH(GUG)M	XIII	+	363062	363134			1	363062,	363134,
SOM1	YEL059C-A	V	-	42399	42624	42399	42624	1	42399,	42624,
YNL011C	YNL011C	XIV	-	611837	613172	611837	613172	1	611837,	613172,
Q0032	Q0032	Mito	+	11666	11957		11957	1	11666,	11957,
RNR1	YER070W	V	+	298947	301614	298947	301614	1	298947,	301614,
TOP2	YNL088W	XIV	+	457705	461992	457705	461992	1	457705,	461992,
YOR020W-A	YOR020W-A	XV	+	371684	371957	371684	371957	1	371684,	371957,
TLC1	TLC1	II	+	307586	308887			1	307586,	308887,
YMR158C-A	YMR158C-A	XIII	-	573192	573330	573192	573330	1	573192,	573330,
MAF1	YDR005C	IV	-	456833	458101	456833	458101	2	456833,458095,	458015,458101,
SNR60	snR60	X	-	349123	349227			1	349123,	349227,
RXT2	YBR095C	II	-	434399	435692	434399	435692	1	434399,	435692,
YME2	YMR302C	XIII	-	870071	872624	870071	872624	1	870071,	872624,
RPL6B	YLR448W	XII	+	1028849	1029764	1028849	1029764	2	1028849,1029248,	1028864,1029764,
AIM7	YDR063W	IV	+	578661	579111	578661	579111	1	578661,	579111,
SRP14	YDL092W	IV	+	292780	293221	292780	293221	1	292780,	293221,
YIR021W-A	YIR021W-A	IX	+	398510	398723	398510	398723	1	398510,	398723,
PRP43	YGL120C	VII	-	281639	283943	281639	283943	1	281639,	283943,
YMR130W	YMR130W	XIII	+	532117	533026	532117	533026	1	532117,	533026,
YLR455W	YLR455W	XII	+	1053626	1054541	1053626	1054541	1	1053626,	1054541,
RPL24B	YGR148C	VII	-	787316	787784	787316	787784	1	787316,	787784,
YIR030W-A	YIR030W-A	IX	+	412895	413279	412895	413279	1	412895,	413279,
YIL047C-A	YIL047C-A	IX	-	265097	265466	265097	265466	1	265097,	265466,
UPF3	YGR072W	VII	+	634307	635471	634307	635471	1	634307,	635471,
GTB1	YDR221W	IV	+	907326	909435	907326	909435	1	907326,	909435,
tW(CCA)G1	tW(CCA)G1	VII	-	287355	287461			2	287355,287425,	287391,287461,
YOR192C-A	YOR192C-A	XV	-	708416	709733	708416	709733	1	708416,	709733,
YER097W	YER097W	V	+	355135	355465	355135	355465	1	355135,	355465,
SPT15	YER148W	V	+	465297	466020	465297	466020	1	465297,	466020,
ARP10	YDR106W	IV	+	667001	667856	667001	667856	1	667001,	667856,
FRS1	YLR060W	XII	+	260979	262767	260979	262767	1	260979,	262767,
PRE10	YOR362C	XV	-	1017877	1018744	1017877	1018744	1	1017877,	1018744,
ZPR1	YGR211W	VII	+	915245	916706	915245	916706	1	915245,	916706,
MMS2	YGL087C	VII	-	346408	346907	346408	346907	2	346408,346896,	346811,346907,
HEM1	YDR232W	IV	+	927448	929095	927448	929095	1	927448,	929095,
STE7	YDL159W	IV	+	172481	174029	172481	174029	1	172481,	174029,
YHP1	YDR451C	IV	-	1361112	1362174	1361112	1362174	1	1361112,	1362174,
OLE1	YGL055W	VII	+	398630	400163	398630	400163	1	398630,	400163,
tG(GCC)O1	tG(GCC)O1	XV	-	226609	226680			1	226609,	226680,
DUS1	YML080W	XIII	+	108805	110077	108805	110077	1	108805,	110077,
GDH1	YOR375C	XV	-	1041675	1043040	1041675	1043040	1	1041675,	1043040,
YOR161C-C	YOR161C-C	XV	-	639121	639268	639121	639268	1	639121,	639268,
tS(AGA)H	tS(AGA)H	VIII	-	133018	133100			1	133018,	133100,
RMD5	YDR255C	IV	-	966553	967819	966553	967819	1	966553,	967819,
SOK2	YMR016C	XIII	-	303234	305592	303234	305592	1	303234,	305592,
ATP2	YJR121W	X	+	647596	649132	647596	649132	1	647596,	649132,
YNL277W-A	YNL277W-A	XIV	+	116678	116867	116678	116867	1	116678,	116867,
MF(ALPHA)1	YPL187W	XVI	+	193646	194144	193646	194144	1	193646,	194144,
YCL073C	YCL073C	III	-	6478	8326	6478	8326	1	6478,	8326,
YNR025C	YNR025C	XIV	-	672704	673064	672704	673064	1	672704,	673064,
SNR35	snR35	XV	-	759326	759530			1	759326,	759530,
LOC1	YFR001W	VI	+	149104	149719	149104	149719	1	149104,	149719,
YLL065W	YLL065W	XII	+	11725	12076	11725	12076	1	11725,	12076,
MFA2	YNL145W	XIV	+	352415	352532	352415	352532	1	352415,	352532,
DSD1	YGL196W	VII	+	129887	131174	129887	131174	1	129887,	131174,
NOP12	YOL041C	XV	-	251265	252645	251265	252645	1	251265,	252645,
YFL052W	YFL052W	VI	+	28231	29629	28231	29629	1	28231,	29629,
CAT2	YML042W	XIII	+	192787	194800	192787	194800	1	192787,	194800,
RTN2	YDL204W	IV	+	94605	95787	94605	95787	1	94605,	95787,
NTH2	YBR001C	II	-	238942	241285	238942	241285	1	238942,	241285,
LUC7	YDL087C	IV	-	300213	300999	300213	300999	1	300213,	300999,
YDR357C	YDR357C	IV	-	1189192	1189561	1189192	1189561	1	1189192,	1189561,
APE3	YBR286W	II	+	774695	776309	774695	776309	1	774695,	776309,
RCR1	YBR005W	II	+	245907	246549	245907	246549	1	245907,	246549,
SPO1	YNL012W	XIV	+	609687	611667	609687	611667	2	609687,609876,	609792,611667,
RSF2	YJR127C	X	-	658906	663049	658906	663049	1	658906,	663049,
DPM1	YPR183W	XVI	+	900750	901554	900750	901554	1	900750,	901554,
YDR401W	YDR401W	IV	+	1272215	1272779	1272215	1272779	1	1272215,	1272779,
PRY3	YJL078C	X	-	291329	293975	291329	293975	1	291329,	293975,
LRP1	YHR081W	VIII	+	267539	268094	267539	268094	1	267539,	268094,
YGL204C	YGL204C	VII	-	111703	112009	111703	112009	1	111703,	112009,
YMC1	YPR058W	XVI	+	673747	674671	673747	674671	1	673747,	674671,
MSC7	YHR039C	VIII	-	184867	186802	184867	186802	1	184867,	186802,
SHQ1	YIL104C	IX	-	169978	171502	169978	171502	1	169978,	171502,
FCY1	YPR062W	XVI	+	677161	677638	677161	677638	1	677161,	677638,
RAD59	YDL059C	IV	-	344236	344953	344236	344953	1	344236,	344953,
YFR010W-A	YFR010W-A	VI	+	166720	166909	166720	166909	1	166720,	166909,
BEM2	YER155C	V	-	476339	482843	476339	482843	1	476339,	482843,
UBC1	YDR177W	IV	+	816875	817523	816875	817523	1	816875,	817523,
RRP40	YOL142W	XV	+	55556	56279	55556	56279	1	55556,	56279,
ELP6	YMR312W	XIII	+	898403	899225	898403	899225	1	898403,	899225,
RPL27B	YDR471W	IV	+	1401762	1402557	1401762	1402557	2	1401762,1402177,	1401793,1402557,
RPL33B	YOR234C	XV	-	778555	779406	778555	779406	2	778555,779387,	778860,779406,
RFT1	YBL020W	II	+	182403	184128	182403	184128	1	182403,	184128,
SUP56	tL(CAA)A	I	+	181134	181248			2	181134,181204,	181172,181248,
BET3	YKR068C	XI	-	569969	570551	569969	570551	1	569969,	570551,
DAM1	YGR113W	VII	+	718896	719928	718896	719928	1	718896,	719928,
MEI5	YPL121C	XVI	-	320960	321629	320960	321629	1	320960,	321629,
ULP2	YIL031W	IX	+	292631	295736	292631	295736	1	292631,	295736,
SRL4	YPL033C	XVI	-	487359	488205	487359	488205	1	487359,	488205,
SWT21	YNL187W	XIV	+	287995	289069	287995	289069	1	287995,	289069,
CLU1	YMR012W	XIII	+	291132	294966	291132	294966	1	291132,	294966,
MDY2	YOL111C	XV	-	108257	108896	108257	108896	1	108257,	108896,
YJL215C	YJL215C	X	-	26411	26771	26411	26771	1	26411,	26771,
DDR48	YMR173W	XIII	+	608687	609980	608687	609980	1	608687,	609980,
YOR282W	YOR282W	XV	+	846998	847319	846998	847319	1	846998,	847319,
tR(UCU)B	tR(UCU)B	II	+	405871	405943			1	405871,	405943,
YML119W	YML119W	XIII	+	30610	31684	30610	31684	1	30610,	31684,
NAS2	YIL007C	IX	-	342990	343653	342990	343653	1	342990,	343653,
DDI1	YER143W	V	+	456313	457600	456313	457600	1	456313,	457600,
AIM13	YFR011C	VI	-	166738	167251	166738	167251	1	166738,	167251,
YDR316W-A	YDR316W-A	IV	+	1096061	1097384	1096061	1097384	1	1096061,	1097384,
STS1	YIR011C	IX	-	377283	378243	377283	378243	1	377283,	378243,
YLR046C	YLR046C	XII	-	238001	238814	238001	238814	1	238001,	238814,
YHR003C	YHR003C	VIII	-	110022	111312	110022	111312	1	110022,	111312,
RAD28	YDR030C	IV	-	501750	503271	501750	503271	1	501750,	503271,
YFL019C	YFL019C	VI	-	100245	100599	100245	100599	1	100245,	100599,
AI5_ALPHA	Q0070	Mito	+	13817	23167	13817	23167	5	13817,16434,18953,20507,21994,	13986,16470,18991,20984,23167,
AZR1	YGR224W	VII	+	942808	944650	942808	944650	1	942808,	944650,
